2024-07-27 22:05:19,629 INFO    StreamThr :7321 [internal.py:wandb_internal():85] W&B internal server running at pid: 7321, started at: 2024-07-27 22:05:19.628764
2024-07-27 22:05:19,630 DEBUG   HandlerThread:7321 [handler.py:handle_request():158] handle_request: status
2024-07-27 22:05:19,638 INFO    WriterThread:7321 [datastore.py:open_for_write():87] open: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_220519-4ghfmv7m/run-4ghfmv7m.wandb
2024-07-27 22:05:19,639 DEBUG   SenderThread:7321 [sender.py:send():379] send: header
2024-07-27 22:05:19,657 DEBUG   SenderThread:7321 [sender.py:send():379] send: run
2024-07-27 22:05:19,939 INFO    SenderThread:7321 [dir_watcher.py:__init__():211] watching files in: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_220519-4ghfmv7m/files
2024-07-27 22:05:19,939 INFO    SenderThread:7321 [sender.py:_start_run_threads():1188] run started: 4ghfmv7m with start time 1722132319.629809
2024-07-27 22:05:19,946 DEBUG   HandlerThread:7321 [handler.py:handle_request():158] handle_request: check_version
2024-07-27 22:05:19,946 DEBUG   SenderThread:7321 [sender.py:send_request():406] send_request: check_version
2024-07-27 22:05:20,087 DEBUG   HandlerThread:7321 [handler.py:handle_request():158] handle_request: run_start
2024-07-27 22:05:20,103 DEBUG   HandlerThread:7321 [system_info.py:__init__():26] System info init
2024-07-27 22:05:20,104 DEBUG   HandlerThread:7321 [system_info.py:__init__():41] System info init done
2024-07-27 22:05:20,104 INFO    HandlerThread:7321 [system_monitor.py:start():194] Starting system monitor
2024-07-27 22:05:20,104 INFO    SystemMonitor:7321 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-27 22:05:20,104 INFO    HandlerThread:7321 [system_monitor.py:probe():214] Collecting system info
2024-07-27 22:05:20,106 INFO    SystemMonitor:7321 [interfaces.py:start():188] Started cpu monitoring
2024-07-27 22:05:20,111 INFO    SystemMonitor:7321 [interfaces.py:start():188] Started disk monitoring
2024-07-27 22:05:20,112 INFO    SystemMonitor:7321 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-27 22:05:20,118 INFO    SystemMonitor:7321 [interfaces.py:start():188] Started memory monitoring
2024-07-27 22:05:20,119 INFO    SystemMonitor:7321 [interfaces.py:start():188] Started network monitoring
2024-07-27 22:05:20,583 DEBUG   HandlerThread:7321 [system_info.py:probe():152] Probing system
