2024-07-27 21:07:16,644 INFO    StreamThr :96991 [internal.py:wandb_internal():85] W&B internal server running at pid: 96991, started at: 2024-07-27 21:07:16.643666
2024-07-27 21:07:16,645 DEBUG   HandlerThread:96991 [handler.py:handle_request():158] handle_request: status
2024-07-27 21:07:16,652 INFO    WriterThread:96991 [datastore.py:open_for_write():87] open: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_210716-f3zjst4j/run-f3zjst4j.wandb
2024-07-27 21:07:16,652 DEBUG   SenderThread:96991 [sender.py:send():379] send: header
2024-07-27 21:07:16,669 DEBUG   SenderThread:96991 [sender.py:send():379] send: run
2024-07-27 21:07:16,938 INFO    SenderThread:96991 [dir_watcher.py:__init__():211] watching files in: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240727_210716-f3zjst4j/files
2024-07-27 21:07:16,938 INFO    SenderThread:96991 [sender.py:_start_run_threads():1188] run started: f3zjst4j with start time 1722128836.645186
2024-07-27 21:07:16,942 DEBUG   HandlerThread:96991 [handler.py:handle_request():158] handle_request: check_version
2024-07-27 21:07:16,942 DEBUG   SenderThread:96991 [sender.py:send_request():406] send_request: check_version
2024-07-27 21:07:17,075 DEBUG   HandlerThread:96991 [handler.py:handle_request():158] handle_request: run_start
2024-07-27 21:07:17,081 DEBUG   HandlerThread:96991 [system_info.py:__init__():26] System info init
2024-07-27 21:07:17,082 DEBUG   HandlerThread:96991 [system_info.py:__init__():41] System info init done
2024-07-27 21:07:17,082 INFO    HandlerThread:96991 [system_monitor.py:start():194] Starting system monitor
2024-07-27 21:07:17,082 INFO    SystemMonitor:96991 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-27 21:07:17,082 INFO    HandlerThread:96991 [system_monitor.py:probe():214] Collecting system info
2024-07-27 21:07:17,083 INFO    SystemMonitor:96991 [interfaces.py:start():188] Started cpu monitoring
2024-07-27 21:07:17,088 INFO    SystemMonitor:96991 [interfaces.py:start():188] Started disk monitoring
2024-07-27 21:07:17,090 INFO    SystemMonitor:96991 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-27 21:07:17,091 INFO    SystemMonitor:96991 [interfaces.py:start():188] Started memory monitoring
2024-07-27 21:07:17,091 INFO    SystemMonitor:96991 [interfaces.py:start():188] Started network monitoring
2024-07-27 21:07:17,588 DEBUG   HandlerThread:96991 [system_info.py:probe():152] Probing system
2024-07-27 21:07:17,592 DEBUG   HandlerThread:96991 [system_info.py:_probe_git():137] Probing git
2024-07-27 21:07:17,605 DEBUG   HandlerThread:96991 [system_info.py:_probe_git():145] Probing git done
2024-07-27 21:07:17,605 DEBUG   HandlerThread:96991 [system_info.py:probe():200] Probing system done
