2024-07-30 08:11:10,694 INFO    StreamThr :74496 [internal.py:wandb_internal():85] W&B internal server running at pid: 74496, started at: 2024-07-30 08:11:10.694251
2024-07-30 08:11:10,695 DEBUG   HandlerThread:74496 [handler.py:handle_request():158] handle_request: status
2024-07-30 08:11:10,700 INFO    WriterThread:74496 [datastore.py:open_for_write():87] open: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_081110-2vg67mvz/run-2vg67mvz.wandb
2024-07-30 08:11:10,700 DEBUG   SenderThread:74496 [sender.py:send():379] send: header
2024-07-30 08:11:10,713 DEBUG   SenderThread:74496 [sender.py:send():379] send: run
2024-07-30 08:11:10,967 INFO    SenderThread:74496 [dir_watcher.py:__init__():211] watching files in: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_081110-2vg67mvz/files
2024-07-30 08:11:10,967 INFO    SenderThread:74496 [sender.py:_start_run_threads():1188] run started: 2vg67mvz with start time 1722341470.69473
2024-07-30 08:11:10,977 DEBUG   HandlerThread:74496 [handler.py:handle_request():158] handle_request: check_version
2024-07-30 08:11:10,977 DEBUG   SenderThread:74496 [sender.py:send_request():406] send_request: check_version
2024-07-30 08:11:11,102 DEBUG   HandlerThread:74496 [handler.py:handle_request():158] handle_request: run_start
2024-07-30 08:11:11,112 DEBUG   HandlerThread:74496 [system_info.py:__init__():26] System info init
2024-07-30 08:11:11,113 DEBUG   HandlerThread:74496 [system_info.py:__init__():41] System info init done
2024-07-30 08:11:11,113 INFO    HandlerThread:74496 [system_monitor.py:start():194] Starting system monitor
2024-07-30 08:11:11,113 INFO    SystemMonitor:74496 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-30 08:11:11,113 INFO    HandlerThread:74496 [system_monitor.py:probe():214] Collecting system info
2024-07-30 08:11:11,113 INFO    SystemMonitor:74496 [interfaces.py:start():188] Started cpu monitoring
2024-07-30 08:11:11,114 INFO    SystemMonitor:74496 [interfaces.py:start():188] Started disk monitoring
2024-07-30 08:11:11,117 INFO    SystemMonitor:74496 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-30 08:11:11,119 INFO    SystemMonitor:74496 [interfaces.py:start():188] Started memory monitoring
