2024-07-30 07:53:58,167 INFO    StreamThr :71236 [internal.py:wandb_internal():85] W&B internal server running at pid: 71236, started at: 2024-07-30 07:53:58.166379
2024-07-30 07:53:58,168 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: status
2024-07-30 07:53:58,173 INFO    WriterThread:71236 [datastore.py:open_for_write():87] open: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/run-1m1h47y6.wandb
2024-07-30 07:53:58,173 DEBUG   SenderThread:71236 [sender.py:send():379] send: header
2024-07-30 07:53:58,190 DEBUG   SenderThread:71236 [sender.py:send():379] send: run
2024-07-30 07:53:58,479 INFO    SenderThread:71236 [dir_watcher.py:__init__():211] watching files in: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/files
2024-07-30 07:53:58,479 INFO    SenderThread:71236 [sender.py:_start_run_threads():1188] run started: 1m1h47y6 with start time 1722340438.167969
2024-07-30 07:53:58,491 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: check_version
2024-07-30 07:53:58,492 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: check_version
2024-07-30 07:53:58,620 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: run_start
2024-07-30 07:53:58,628 DEBUG   HandlerThread:71236 [system_info.py:__init__():26] System info init
2024-07-30 07:53:58,629 DEBUG   HandlerThread:71236 [system_info.py:__init__():41] System info init done
2024-07-30 07:53:58,629 INFO    HandlerThread:71236 [system_monitor.py:start():194] Starting system monitor
2024-07-30 07:53:58,629 INFO    SystemMonitor:71236 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-30 07:53:58,629 INFO    HandlerThread:71236 [system_monitor.py:probe():214] Collecting system info
2024-07-30 07:53:58,634 INFO    SystemMonitor:71236 [interfaces.py:start():188] Started cpu monitoring
2024-07-30 07:53:58,635 INFO    SystemMonitor:71236 [interfaces.py:start():188] Started disk monitoring
2024-07-30 07:53:58,635 INFO    SystemMonitor:71236 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-30 07:53:58,639 INFO    SystemMonitor:71236 [interfaces.py:start():188] Started memory monitoring
2024-07-30 07:53:58,640 INFO    SystemMonitor:71236 [interfaces.py:start():188] Started network monitoring
2024-07-30 07:53:59,008 DEBUG   HandlerThread:71236 [system_info.py:probe():152] Probing system
2024-07-30 07:53:59,011 DEBUG   HandlerThread:71236 [system_info.py:_probe_git():137] Probing git
2024-07-30 07:53:59,022 DEBUG   HandlerThread:71236 [system_info.py:_probe_git():145] Probing git done
2024-07-30 07:53:59,022 DEBUG   HandlerThread:71236 [system_info.py:probe():200] Probing system done
2024-07-30 07:53:59,022 DEBUG   HandlerThread:71236 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.12.4', 'heartbeatAt': '2024-07-30T11:53:59.008370', 'startedAt': '2024-07-30T11:53:58.159423', 'docker': None, 'cuda': None, 'args': ('--config', 'configs/stock_market_config.yaml'), 'state': 'running', 'program': '/Users/chansmi/Documents/GitHub/collaborative-stegosystem/src/main.py', 'codePathLocal': 'src/main.py', 'codePath': 'src/main.py', 'git': {'remote': 'https://github.com/chansmi/collaborative-stegosystem.git', 'commit': '8cd8f993eb6210d855d0bf7ce3b07f053daa3060'}, 'email': 'smith.18.chandler@gmail.com', 'root': '/Users/chansmi/Documents/GitHub/collaborative-stegosystem', 'host': 'Chandlers-MacBook-Pro.local', 'username': 'chansmi', 'executable': '/Users/chansmi/miniconda3/envs/collaborative-stegosystem/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 9.55495834350586}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-07-30 07:53:59,022 INFO    HandlerThread:71236 [system_monitor.py:probe():224] Finished collecting system info
2024-07-30 07:53:59,023 INFO    HandlerThread:71236 [system_monitor.py:probe():227] Publishing system info
2024-07-30 07:53:59,023 DEBUG   HandlerThread:71236 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-30 07:53:59,485 INFO    Thread-12 :71236 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/files/conda-environment.yaml
2024-07-30 07:54:00,390 DEBUG   HandlerThread:71236 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-30 07:54:00,391 INFO    HandlerThread:71236 [system_monitor.py:probe():229] Finished publishing system info
2024-07-30 07:54:00,393 DEBUG   SenderThread:71236 [sender.py:send():379] send: files
2024-07-30 07:54:00,393 INFO    SenderThread:71236 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-30 07:54:00,441 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: python_packages
2024-07-30 07:54:00,441 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: python_packages
2024-07-30 07:54:00,442 DEBUG   SenderThread:71236 [sender.py:send():379] send: telemetry
2024-07-30 07:54:00,442 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-30 07:54:00,442 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: stop_status
2024-07-30 07:54:00,442 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: stop_status
2024-07-30 07:54:00,444 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: server_info
2024-07-30 07:54:00,490 INFO    Thread-12 :71236 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/files/conda-environment.yaml
2024-07-30 07:54:00,490 INFO    Thread-12 :71236 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/files/requirements.txt
2024-07-30 07:54:00,490 INFO    Thread-12 :71236 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/chansmi/Documents/GitHub/collaborative-stegosystem/wandb/run-20240730_075358-1m1h47y6/files/wandb-metadata.json
2024-07-30 07:54:00,654 DEBUG   SenderThread:71236 [sender.py:send():379] send: telemetry
2024-07-30 07:54:00,654 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: server_info
2024-07-30 07:54:00,721 DEBUG   SenderThread:71236 [sender.py:send():379] send: exit
2024-07-30 07:54:00,722 INFO    SenderThread:71236 [sender.py:send_exit():586] handling exit code: 0
2024-07-30 07:54:00,722 INFO    SenderThread:71236 [sender.py:send_exit():588] handling runtime: 2
2024-07-30 07:54:00,723 INFO    SenderThread:71236 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-30 07:54:00,723 INFO    SenderThread:71236 [sender.py:send_exit():594] send defer
2024-07-30 07:54:00,724 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: defer
2024-07-30 07:54:00,724 INFO    HandlerThread:71236 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-30 07:54:00,724 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: defer
2024-07-30 07:54:00,724 INFO    SenderThread:71236 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-30 07:54:00,724 INFO    SenderThread:71236 [sender.py:transition_state():614] send defer: 1
2024-07-30 07:54:00,724 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: defer
2024-07-30 07:54:00,724 INFO    HandlerThread:71236 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-30 07:54:00,724 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: defer
2024-07-30 07:54:00,725 INFO    SenderThread:71236 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-30 07:54:00,725 INFO    SenderThread:71236 [sender.py:transition_state():614] send defer: 2
2024-07-30 07:54:00,725 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: defer
2024-07-30 07:54:00,725 INFO    HandlerThread:71236 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-30 07:54:00,725 INFO    HandlerThread:71236 [system_monitor.py:finish():203] Stopping system monitor
2024-07-30 07:54:00,725 DEBUG   SystemMonitor:71236 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-30 07:54:00,725 INFO    HandlerThread:71236 [interfaces.py:finish():200] Joined cpu monitor
2024-07-30 07:54:00,725 DEBUG   SystemMonitor:71236 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-30 07:54:00,725 INFO    HandlerThread:71236 [interfaces.py:finish():200] Joined disk monitor
2024-07-30 07:54:00,726 DEBUG   SystemMonitor:71236 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-30 07:54:00,726 INFO    HandlerThread:71236 [interfaces.py:finish():200] Joined gpuapple monitor
2024-07-30 07:54:00,726 INFO    HandlerThread:71236 [interfaces.py:finish():200] Joined memory monitor
2024-07-30 07:54:00,726 INFO    HandlerThread:71236 [interfaces.py:finish():200] Joined network monitor
2024-07-30 07:54:00,727 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: defer
2024-07-30 07:54:00,727 INFO    SenderThread:71236 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-30 07:54:00,727 INFO    SenderThread:71236 [sender.py:transition_state():614] send defer: 3
2024-07-30 07:54:00,727 DEBUG   SenderThread:71236 [sender.py:send():379] send: telemetry
2024-07-30 07:54:00,727 DEBUG   SenderThread:71236 [sender.py:send():379] send: stats
2024-07-30 07:54:00,727 DEBUG   HandlerThread:71236 [handler.py:handle_request():158] handle_request: defer
2024-07-30 07:54:00,727 INFO    HandlerThread:71236 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-30 07:54:00,727 DEBUG   SenderThread:71236 [sender.py:send_request():406] send_request: defer
2024-07-30 07:54:00,727 INFO    SenderThread:71236 [sender.py:send_request_defer():610] handle sender defer: 3
